50% split 4*income=affordable house 584 buys 16 non
24955 , True , 323063
18905 , True , 317013
15395 , True , 313503
20048 , True , 318156
21333 , True , 319441
5413 , True , 303521
5970 , True , 304078
10006 , True , 308114
18364 , True , 316472
8223 , True , 306331
20298 , True , 318406
2030 , True , 300138
28043 , True , 326151
16318 , True , 314426
18053 , True , 316161
175856 , False , 473964
33241 , True , 331349
372186 , False , 670294
53708 , True , 351816
20569 , True , 318677
20537 , True , 318645
37165 , True , 335273
2706 , True , 300814
17592 , True , 315700
25958 , True , 324066
10635 , True , 308743
10459 , True , 308567
10348 , True , 308456
11263 , True , 309371
26953 , True , 325061
38877 , True , 336985
15148 , True , 313256
10308 , True , 308416
22758 , True , 320866
18292 , True , 316400
17981 , True , 316089
32970 , True , 331078
14742 , True , 312850
13906 , True , 312014
98165 , True , 396273
13954 , True , 312062
10531 , True , 308639
18212 , True , 316320
19024 , True , 317132
48437 , False , 346545
20306 , True , 318414
31044 , True , 329152
15912 , True , 314020
30089 , True , 328197
20951 , True , 319059
16167 , True , 314275
1926 , True , 300034
12672 , True , 310780
117247 , True , 415355
8589 , True , 306697
14782 , True , 312890
19024 , True , 317132
20179 , True , 318287
14368 , True , 312476
20768 , True , 318876
12545 , True , 310653
27860 , True , 325968
49042 , True , 347150
15482 , True , 313590
14774 , True , 312882
17528 , True , 315636
12227 , True , 310335
18093 , True , 316201
27024 , True , 325132
10149 , True , 308257
164401 , True , 462509
37030 , True , 335138
23960 , True , 322068
14734 , True , 312842
22177 , True , 320285
13245 , True , 311353
15148 , True , 313256
26698 , True , 324806
22877 , True , 320985
44855 , True , 342963
36775 , True , 334883
31418 , True , 329526
25743 , True , 323851
3152 , True , 301260
12736 , True , 310844
17822 , True , 315930
14559 , True , 312667
20107 , True , 318215
20608 , True , 318716
26316 , True , 324424
45372 , True , 343480
37635 , True , 335743
12672 , True , 310780
67660 , True , 365768
20011 , True , 318119
19820 , True , 317928
29516 , True , 327624
8629 , True , 306737
8931 , True , 307039
68559 , True , 366667
22185 , True , 320293
26626 , True , 324734
15904 , True , 314012
10284 , True , 308392
9361 , True , 307469
18220 , True , 316328
58339 , True , 356447
10945 , True , 309053
20131 , True , 318239
11534 , True , 309642
72364 , True , 370472
16191 , True , 314299
41002 , True , 339110
4585 , True , 302693
24947 , True , 323055
22462 , True , 320570
45683 , True , 343791
204972 , True , 503080
23784 , True , 321892
14201 , True , 312309
17767 , True , 315875
28807 , True , 326915
17011 , True , 315119
12911 , True , 311019
35390 , True , 333498
40063 , True , 338171
20855 , True , 318963
30789 , True , 328897
19024 , True , 317132
27311 , True , 325419
3597 , True , 301705
23880 , True , 321988
15673 , True , 313781
15586 , True , 313694
39324 , True , 337432
19701 , True , 317809
5047 , True , 303155
10706 , True , 308814
34913 , True , 333021
14201 , True , 312309
11502 , True , 309610
11192 , True , 309300
14161 , True , 312269
9910 , True , 308018
18754 , True , 316862
238004 , False , 536112
27319 , True , 325427
7236 , True , 305344
14392 , True , 312500
200990 , True , 499098
31482 , True , 329590
9847 , True , 307955
12481 , True , 310589
29850 , True , 327958
26801 , True , 324909
18905 , True , 317013
30081 , True , 328189
21779 , True , 319887
17615 , True , 315723
13580 , True , 311688
13834 , True , 311942
21906 , True , 320014
20075 , True , 318183
66450 , True , 364558
12242 , True , 310350
32891 , True , 330999
26390 , True , 324498
21643 , True , 319751
43500 , True , 341608
22511 , True , 320619
14909 , True , 313017
33289 , True , 331397
38288 , True , 336396
30893 , True , 329001
1632961 , False , 1931069
4123 , True , 302231
15164 , True , 313272
26833 , True , 324941
10961 , True , 309069
174 , True , 298282
7721 , True , 305829
5954 , True , 304062
25568 , True , 323676
27088 , True , 325196
21261 , True , 319369
20147 , True , 318255
49272 , True , 347380
23052 , True , 321160
18889 , True , 316997
39083 , True , 337191
30769 , True , 328877
238004 , True , 536112
16437 , True , 314545
28728 , True , 326836
17146 , True , 315254
20226 , True , 318334
42753 , True , 340861
15880 , True , 313988
17066 , True , 315174
25488 , True , 323596
16199 , True , 314307
12362 , True , 310470
41726 , True , 339834
33432 , True , 331540
10985 , True , 309093
32525 , True , 330633
29898 , True , 328006
31267 , True , 329375
46542 , True , 344650
13667 , True , 311775
30574 , True , 328682
14455 , True , 312563
21197 , True , 319305
32469 , True , 330577
9552 , True , 307660
16127 , True , 314235
35518 , True , 333626
16644 , True , 314752
27152 , True , 325260
16796 , True , 314904
290812 , False , 588920
8286 , True , 306394
11510 , True , 309618
15904 , True , 314012
18634 , True , 316742
36520 , True , 334628
22200 , True , 320308
17432 , True , 315540
111634 , True , 409742
40174 , True , 338282
46614 , True , 344722
13834 , True , 311942
49296 , True , 347404
22145 , True , 320253
9950 , True , 308058
43780 , True , 341888
17695 , True , 315803
26515 , True , 324623
53125 , True , 351233
17257 , True , 315365
23816 , True , 321924
18117 , True , 316225
19462 , True , 317570
8708 , True , 306816
36616 , True , 334724
65551 , True , 363659
13214 , True , 311322
12633 , True , 310741
16398 , True , 314506
27024 , True , 325132
28592 , True , 326700
31896 , True , 330004
16979 , True , 315087
23068 , True , 321176
9329 , True , 307437
14002 , True , 312110
32970 , True , 331078
20696 , True , 318804
