50 split price to rent ratio set to 10 4948 rented 1052 non,,2634
18085, True ,2603
14272, True ,2572
10627, True ,2664
21651, True ,2781
35724, True ,2594
13238, True ,2712
27359, True ,2765
33750, True ,2780
35502, True ,2585
12155, True ,2565
9743, False ,2660
21166, True ,2572
10643, True ,2597
13556, True ,2538
6527, True ,2596
13444, False ,2689
24660, True ,2928
53340, False ,2707
26793, True ,2706
26666, True ,6158
440916, False ,2700
25942, True ,2605
14495, True ,2743
31052, False ,2739
30638, True ,2590
12768, True ,2724
28799, True ,2690
24732, True ,2707
26777, True ,2595
13398, True ,2714
27685, True ,2517
3987, True ,2693
25066, True ,2591
12927, True ,2759
33034, True ,2585
12211, True ,2616
15872, True ,2569
10284, True ,2628
17265, True ,2879
47421, True ,2616
15920, True ,2643
19136, True ,2653
20314, True ,2628
17337, True ,2696
25472, True ,2802
38200, True ,2728
29277, True ,2567
9950, True ,2638
18563, True ,2621
16453, True ,2514
3685, True ,2576
11080, True ,2693
25098, True ,2682
23816, True ,2838
42530, True ,2604
14455, True ,2668
22153, True ,2612
15395, True ,2641
18858, True ,2610
15124, True ,2616
15920, True ,2584
12012, True ,2731
29643, True ,2716
27860, True ,2651
20027, False ,2692
24994, True ,2636
18316, True ,2767
33981, True ,2633
17958, True ,2631
17719, True ,2666
21890, True ,2651
20123, True ,2725
28974, False ,2566
9819, True ,2618
16072, True ,2731
29683, True ,2902
50220, True ,2653
20362, True ,2594
13237, False ,2710
27144, True ,2567
9950, True ,2652
20250, True ,2718
28123, True ,2552
8231, True ,2748
31744, True ,2552
8159, True ,2611
15323, True ,2658
20895, True ,2794
37181, True ,2586
12274, True ,3303
98306, True ,3114
75620, False ,2570
10356, False ,2786
36306, True ,2605
14551, True ,2592
12983, True ,2673
22736, True ,2663
21524, False ,2583
11892, True ,2569
10181, True ,3810
159123, True ,2597
13580, True ,2639
18626, True ,2721
28457, True ,2605
14519, True ,2684
24087, True ,2634
17974, True ,3296
97430, True ,2590
12744, True ,2590
12760, True ,2647
19613, False ,2608
14909, True ,2644
19255, True ,2684
24023, False ,2602
14153, True ,2508
2945, True ,2761
33289, False ,2581
11622, True ,2830
41543, True ,2630
17512, True ,2576
11080, True ,2628
17337, True ,2664
21667, True ,2820
40405, True ,2687
24381, True ,2594
13245, False ,2784
35995, False ,3456
116667, True ,2690
24748, True ,2600
13906, True ,2657
20823, True ,2616
15824, True ,2635
18197, True ,2624
16796, True ,2583
11908, True ,2626
17106, True ,2655
20512, True ,2640
18802, True ,2822
40644, True ,2582
11797, True ,2574
10842, True ,2504
2378, True ,2671
22503, True ,2738
30487, True ,2543
7061, True ,2705
26499, True ,2576
11104, True ,2923
52735, True ,2669
22200, True ,2660
21166, True ,2572
10627, True ,2591
12927, False ,2628
17298, False ,2813
39498, False ,2573
10770, True ,2730
29571, True ,2754
32429, True ,2620
16358, True ,2601
14049, True ,2765
33766, True ,3019
64253, False ,2829
41424, True ,2630
17496, True ,2630
17592, True ,2657
20776, True ,2839
42634, True ,2571
10451, True ,2610
15188, True ,2625
16971, True ,2826
41097, True ,2585
12179, True ,2691
24907, True ,2651
20035, True ,2605
14575, True ,2631
17655, True ,2627
17218, True ,3087
72364, True ,2500
1958, True ,3431
113709, True ,2607
14814, False ,2588
12529, False ,2784
36035, True ,2640
18762, True ,2954
56413, True ,2573
10714, True ,2637
18435, True ,2560
9098, True ,2670
22328, True ,2588
12521, True ,2816
39816, True ,3384
107977, True ,2606
14726, False ,2789
36639, True ,2651
20051, False ,2635
18101, True ,2606
14686, True ,2673
22654, True ,2636
18252, True ,2568
10157, True ,2692
25018, True ,2643
19128, False ,2577
11144, True ,2605
14559, True ,2595
13365, True ,2568
10085, True ,2594
13195, False ,3000
61929, True ,8499
721839, False ,2606
14615, True ,2636
18244, False ,2550
7976, False ,2607
14758, True ,2596
13516, False ,2578
11271, True ,2673
22718, True ,2723
28759, True ,2581
11717, True ,3083
71935, True ,2655
20608, True ,2619
16270, True ,2624
16780, False ,2872
46630, True ,3302
98165, True ,2590
12736, True ,2746
31490, True ,2882
47816, False ,2574
10889, True ,2815
39776, True ,2621
16525, True ,2633
17910, True ,2717
27979, False ,2626
17074, True ,2598
13731, True ,2587
12426, True ,2606
14710, True ,2592
12983, True ,2646
19454, True ,2920
52353, True ,2900
49909, True ,2779
35446, True ,2607
14766, True ,2697
25591, True ,2680
23578, True ,2563
9456, True ,2645
19375, True ,3040
66729, True ,2693
25138, False ,2619
16191, True ,2568
10061, True ,2636
18236, True ,6016
423835, False ,2661
21253, True ,2574
10794, False ,2588
12569, True ,2593
13054, True ,5850
403912, False ,2693
25170, True ,2927
53189, True ,2797
37651, True ,2715
27741, False ,2760
33191, True ,2652
20155, False ,3254
92488, True ,3446
115420, True ,2688
24469, True ,2614
15578, True ,2697
25560, True ,2612
15419, True ,3014
63664, True ,2568
10157, True ,2603
14352, True ,2652
20139, True ,2578
11263, True ,2570
10292, True ,2609
15068, False ,2712
27422, True ,2584
12043, True ,2547
7562, True ,2659
21078, True ,2582
11837, True ,2567
10046, False ,2921
52490, True ,2601
14018, True ,2627
17194, True ,3017
63982, False ,2614
15689, True ,2762
33432, True ,2599
13850, True ,2590
12800, True ,2705
26531, False ,2695
25361, True ,2606
14694, True ,2762
33424, True ,2653
20306, True ,2580
11494, True ,2573
10666, True ,2574
10857, True ,2607
14774, True ,2588
12529, True ,3461
117247, True ,2678
23371, False ,2580
11606, True ,3738
150568, True ,2872
46566, True ,2577
11144, True ,2677
23243, True ,2775
34913, True ,2786
36226, True ,2570
10356, True ,2669
22272, True ,2634
17998, True ,2747
31553, False ,2616
15880, True ,2654
20449, True ,2611
15267, True ,3026
65105, True ,2943
55100, True ,2617
16031, True ,2581
11614, True ,3308
98871, False ,2630
17512, True ,2662
21349, True ,2589
12601, True ,2646
19502, True ,2683
23952, True ,2587
12386, True ,2592
12959, False ,2675
23004, True ,2639
18690, True ,2586
12227, True ,2703
26292, True ,2651
20067, True ,2708
26873, True ,2594
13238, True ,2609
15052, True ,2655
20561, True ,2605
14495, True ,2598
13747, False ,2766
33926, True ,2624
16867, True ,2788
36569, True ,2585
12139, True ,2808
38948, True ,2595
13365, True ,2985
60209, False ,2489
685, True ,2549
7880, False ,2629
17472, True ,2671
22423, True ,2688
24469, False ,2614
15657, True ,4023
184730, False ,2824
40891, True ,2634
18061, True ,2750
31896, True ,2932
53849, True ,2608
14965, True ,2716
27860, True ,2888
48532, True ,2577
11144, True ,2703
26268, True ,2618
16095, False ,2582
11837, True ,2586
12306, True ,2626
17042, True ,2636
18292, True ,2621
16414, True ,2643
19128, False ,2683
23952, True ,2645
19367, True ,2762
33432, True ,2727
29142, True ,2596
13524, True ,2570
10292, True ,2591
12911, True ,2554
8406, True ,2618
16063, True ,2919
52218, True ,2630
17512, True ,2615
15793, True ,2713
27542, True ,3188
84564, False ,2638
18563, True ,2592
12983, True ,2703
26356, False ,2664
21588, True ,2613
15554, True ,2719
28202, True ,2732
29850, True ,2921
52504, True ,2582
11797, True ,2593
13078, True ,2668
22089, True ,2662
21333, True ,2582
11837, True ,2729
29476, True ,2731
29691, False ,2653
20322, True ,2609
14989, True ,2637
18427, True ,3174
82882, False ,2712
27359, True ,2558
8955, True ,2604
14427, True ,2884
47999, True ,2663
21524, True ,3183
83926, True ,2711
27263, True ,2622
16620, True ,2528
5325, True ,2596
13436, False ,2549
7888, True ,3126
77111, True ,2581
11630, True ,2644
19271, True ,2775
34913, False ,2738
30487, True ,2611
15220, False ,2542
7021, False ,2574
10857, True ,2603
14368, True ,2657
20799, True ,2736
30232, True ,2708
26897, True ,2582
11765, True ,2757
32779, True ,2620
16398, True ,2605
14535, True ,2539
6686, True ,2696
25416, False ,2741
30845, True ,2666
21858, True ,2642
19008, True ,2642
18993, True ,2593
