60% buys with 4*income=affordable house 705 buys 15 non
17003 , True , 315111
28043 , True , 326151
48746 , True , 346854
10746 , True , 308854
23952 , True , 322060
24405 , True , 322513
34284 , True , 332392
22344 , True , 320452
24534 , True , 322642
29022 , True , 327130
28704 , True , 326812
18045 , True , 316153
43382 , True , 341490
11080 , True , 309188
13373 , True , 311481
5683 , True , 303791
43899 , True , 342007
16517 , True , 314625
19733 , True , 317841
23386 , True , 321494
15021 , True , 313129
18276 , True , 316384
18316 , True , 316424
16262 , True , 314370
37428 , True , 335536
22288 , True , 320396
24907 , True , 323015
27032 , True , 325140
41543 , True , 339651
575215 , False , 873323
28019 , True , 326127
20696 , True , 318804
118929 , True , 417037
33185 , True , 331293
32015 , True , 330123
16121 , True , 314229
11876 , True , 309984
118890 , True , 416998
21484 , True , 319592
53531 , True , 351639
32755 , True , 330863
55696 , True , 353804
35264 , True , 333372
23267 , True , 321375
19542 , True , 317650
32341 , True , 330449
11271 , True , 309379
26021 , True , 324129
29165 , True , 327273
238004 , False , 536112
158006 , False , 456114
46319 , True , 344427
14248 , True , 312356
17345 , True , 315453
30272 , True , 328380
18244 , True , 316352
22376 , True , 320484
18189 , True , 316297
25297 , True , 323405
25257 , True , 323365
15562 , True , 313670
15809 , True , 313917
14853 , True , 312961
25233 , True , 323341
32063 , True , 330171
31410 , True , 329518
14670 , True , 312778
13842 , True , 311950
34148 , True , 332256
18937 , True , 317045
19797 , True , 317905
10038 , True , 308146
19414 , True , 317522
10905 , True , 309013
1653 , True , 299761
17950 , True , 316058
18626 , True , 316734
197635 , True , 495743
19414 , True , 317522
23729 , True , 321837
28202 , True , 326310
25719 , True , 323827
17202 , True , 315310
11232 , True , 309340
15649 , True , 313757
27486 , True , 325594
13245 , True , 311353
19486 , True , 317594
22893 , True , 321001
37722 , True , 335830
14901 , True , 313009
22304 , True , 320412
63600 , True , 361708
27796 , True , 325904
21269 , True , 319377
16000 , True , 314108
25870 , True , 323978
17313 , True , 315421
14002 , True , 312110
32334 , True , 330442
11343 , True , 309451
52074 , True , 350182
18642 , True , 316750
29898 , True , 328006
15021 , True , 313129
209728 , True , 507836
30901 , True , 329009
20401 , True , 318509
11431 , True , 309539
14901 , True , 313009
11645 , True , 309753
35366 , True , 333474
22312 , True , 320420
21213 , True , 319321
29476 , True , 327584
143280 , True , 441388
18205 , True , 316313
8008 , True , 306116
41360 , True , 339468
13389 , True , 311497
15140 , True , 313248
32851 , True , 330959
25897 , True , 324005
14591 , True , 312699
22447 , True , 320555
18969 , True , 317077
22081 , True , 320189
22774 , True , 320882
9958 , True , 308066
17194 , True , 315302
13349 , True , 311457
22001 , True , 320109
14360 , True , 312468
23203 , True , 321311
22774 , True , 320882
40086 , True , 338194
10173 , True , 308281
13834 , True , 311942
50960 , True , 349068
8772 , True , 306880
47760 , True , 345868
21691 , True , 319799
19948 , True , 318056
20051 , True , 318159
14193 , True , 312301
26610 , True , 324718
10945 , True , 309053
11494 , True , 309602
9051 , True , 307159
39848 , True , 337956
286017 , False , 584125
18507 , True , 316615
15602 , True , 313710
22089 , True , 320197
15251 , True , 313359
19836 , True , 317944
27860 , True , 325968
17225 , True , 315333
11446 , True , 309554
19996 , True , 318104
15506 , True , 313614
13341 , True , 311449
11232 , True , 309340
30455 , True , 328563
24756 , True , 322864
12593 , True , 310701
68559 , True , 366667
13365 , True , 311473
30009 , True , 328117
131611 , False , 429719
38256 , True , 336364
14248 , True , 312356
43573 , True , 341681
15419 , True , 313527
19375 , True , 317483
13142 , True , 311250
19478 , True , 317586
17950 , True , 316058
15013 , True , 313121
67310 , True , 365418
28274 , True , 326382
31777 , True , 329885
35024 , True , 333132
40914 , True , 339022
26387 , True , 324495
15761 , True , 313869
30527 , True , 328635
17003 , True , 315111
23187 , True , 321295
26268 , True , 324376
91524 , True , 389632
9544 , True , 307652
14893 , True , 313001
16318 , True , 314426
23840 , True , 321948
23609 , True , 321717
17918 , True , 316026
23363 , True , 321471
55709 , True , 353817
25870 , True , 323978
21054 , True , 319162
18348 , True , 316456
25034 , True , 323142
28998 , True , 327106
25790 , True , 323898
13214 , True , 311322
74307 , True , 372415
11104 , True , 309212
20545 , True , 318653
13038 , True , 311146
17210 , True , 315318
17639 , True , 315747
21102 , True , 319210
15641 , True , 313749
18427 , True , 316535
17194 , True , 315302
10738 , True , 308846
15689 , True , 313797
16286 , True , 314394
22503 , True , 320611
31943 , True , 330051
17305 , True , 315413
7267 , True , 305375
24334 , True , 322442
24787 , True , 322895
16398 , True , 314506
80 , True , 298188
64670 , True , 362778
33273 , True , 331381
35048 , True , 333156
26801 , True , 324909
9584 , True , 307692
