18881 , True , 316989
19924 , True , 318032
16342 , True , 314450
32763 , True , 330871
24676 , True , 322784
19414 , True , 317522
11725 , True , 309833
8326 , True , 306434
27088 , True , 325196
5754 , True , 303862
17194 , True , 315302
22216 , True , 320324
11478 , True , 309586
30574 , True , 328682
24445 , True , 322553
7443 , True , 305551
13691 , True , 311799
14392 , True , 312500
15108 , True , 313216
67549 , True , 365657
14806 , True , 312914
19693 , True , 317801
9305 , True , 307413
17679 , True , 315787
22877 , True , 320985
13580 , True , 311688
13070 , True , 311178
20441 , True , 318549
14368 , True , 312476
20903 , True , 319011
35693 , True , 333801
10611 , True , 308719
11844 , True , 309952
202884 , True , 500992
17639 , True , 315747
18913 , True , 317021
14662 , True , 312770
11391 , True , 309499
23490 , True , 321598
796 , True , 298904
23442 , True , 321550
14758 , True , 312866
14328 , True , 312436
28974 , True , 327082
29380 , True , 327488
22758 , True , 320866
56245 , True , 354353
28537 , True , 326645
16987 , True , 315095
19884 , True , 317992
27987 , True , 326095
30805 , True , 328913
46168 , True , 344276
27064 , True , 325172
15960 , True , 314068
57312 , True , 355420
16501 , True , 314609
17560 , True , 315668
11064 , True , 309172
29062 , True , 327170
20903 , True , 319011
9815 , True , 307923
21070 , True , 319178
301084 , True , 599192
39903 , True , 338011
23084 , True , 321192
15785 , True , 313893
24127 , True , 322235
17926 , True , 316034
29699 , True , 327807
15976 , True , 314084
20099 , True , 318207
20441 , True , 318549
33870 , True , 331978
36616 , True , 334724
22200 , True , 320308
14041 , True , 312149
22893 , True , 321001
22431 , True , 320539
103313 , True , 401421
19136 , True , 317244
19184 , True , 317292
8525 , True , 306633
44080 , True , 342188
16103 , True , 314211
35090 , True , 333198
4872 , True , 302980
37816 , True , 335924
25472 , True , 323580
24676 , True , 322784
26777 , True , 324885
40485 , True , 338593
19287 , True , 317395
14033 , True , 312141
27908 , True , 326016
15307 , True , 313415
36242 , True , 334350
27136 , True , 325244
36170 , True , 334278
12855 , True , 310963
14543 , True , 312651
19335 , True , 317443
38415 , True , 336523
20473 , True , 318581
47760 , True , 345868
10873 , True , 308981
49177 , True , 347285
19741 , True , 317849
153700 , True , 451808
14177 , True , 312285
14718 , True , 312826
42522 , True , 340630
